staff_id,name,username,email,position,position_level,styles,industries,software,citizenship,residence,offboarded_at,created_at
10735,Eva McGee,eva.mcgee,eva.mcgee@domain.com,,,[Other],[Other],[],Lebanon,Romania,,1/4/2018 1:45:42
10736,Conner Ochoa,conner.ochoa,conner.ochoa@domain.com,SPECIALIST,2,[Original],[Other],[PowerPoint],Panama,Panama,,1/4/2018 1:45:50
10737,Luciana Espinoza,luciana.espinoza,luciana.espinoza@domain.com,,,[Original],[Film],[PowerPoint],Lebanon,Lebanon,,1/4/2018 1:45:59
10738,Dallas Kim,dallas.kim,dallas.kim@domain.com,PROJECTMANAGER,1,[],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Turkey,Turkey,,1/4/2018 1:46:08
10739,Gabriella Gonzales,gabriella.gonzales,gabriella.gonzales@domain.com,ADMIN,5,[Other],"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,South Africa,,1/4/2018 1:46:16
10740,Brayden Kramer,brayden.kramer,brayden.kramer@domain.com,PROJECTMANAGER,5,[Other],[Branding],[Other],Mexico,Mexico,,1/4/2018 1:46:25
10741,Hanna Benitez,hanna.benitez,hanna.benitez@domain.com,DESIGN_DIRECTOR,1,[Other],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:46:34
10742,Justice Williamson,justice.williamson,justice.williamson@domain.com,DESIGN_DIRECTOR,1,[Original],,[Other],Philippines,Philippines,,1/4/2018 1:46:42
10743,Catherine Klein,catherine.klein,catherine.klein@domain.com,,,,[Other],[Other],#N/A,#N/A,6/27/2023 1:46:51,1/4/2018 1:46:51
10744,Marco McLaughlin,marco.mclaughlin,marco.mclaughlin@domain.com,DESIGN_DIRECTOR,1,[Other],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:47:00,1/4/2018 1:47:00
10745,Stephanie Willis,stephanie.willis,stephanie.willis@domain.com,CORE,2,,[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:47:08,1/4/2018 1:47:08
10746,Remington Howard,remington.howard,remington.howard@domain.com,SPECIALIST,1,[Other],[Other],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:47:17,1/4/2018 1:47:17
10747,Sophie Pittman,sophie.pittman,sophie.pittman@domain.com,ADMIN,5,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]",[],#N/A,#N/A,6/27/2023 1:47:25,1/4/2018 1:47:25
10748,Valentino Castro,valentino.castro,valentino.castro@domain.com,PROJECTMANAGER,2,,[Other],[Other],#N/A,#N/A,6/27/2023 1:47:34,1/4/2018 1:47:34
10749,Eloise Wolfe,eloise.wolfe,eloise.wolfe@domain.com,DESIGN_DIRECTOR,1,[Original],[Film],[PowerPoint],#N/A,#N/A,6/27/2023 1:47:43,1/4/2018 1:47:43
10750,Donovan Chang,donovan.chang,donovan.chang@domain.com,,,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:47:51,1/4/2018 1:47:51
10751,Ophelia Velazquez,ophelia.velazquez,ophelia.velazquez@domain.com,SPECIALIST,5,,[Other],[Other],#N/A,#N/A,6/27/2023 1:48:00,1/4/2018 1:48:00
10752,Drew Browning,drew.browning,drew.browning@domain.com,DESIGN_DIRECTOR,3,[],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:48:09,1/4/2018 1:48:09
10753,Princess Vance,princess.vance,princess.vance@domain.com,CORE,3,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:48:17,1/4/2018 1:48:17
10754,Casen Walton,casen.walton,casen.walton@domain.com,ADMIN,4,[Other],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:48:26,1/4/2018 1:48:26
10755,Scarlet Conway,scarlet.conway,scarlet.conway@domain.com,DESIGN_DIRECTOR,1,[Original],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:48:35,1/4/2018 1:48:35
10756,Orlando Barton,orlando.barton,orlando.barton@domain.com,,,"[Minimalistic, Corporate, Modern]",[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:48:43,1/4/2018 1:48:43
10757,Danna Strong,danna.strong,danna.strong@domain.com,CORE,3,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[Other],#N/A,#N/A,6/27/2023 1:48:52,1/4/2018 1:48:52
10758,Axl Walters,axl.walters,axl.walters@domain.com,CORE,4,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:49:00,1/4/2018 1:49:00
10759,Samara Payne,samara.payne,samara.payne@domain.com,ADMIN,4,[Corporate],[Film],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:49:09,1/4/2018 1:49:09
10760,Edward Bowen,edward.bowen,edward.bowen@domain.com,ADMIN,1,[Other],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:49:18,1/4/2018 1:49:18
10761,Dream Gates,dream.gates,dream.gates@domain.com,,,[Corporate],"[Finance, Technology, Corporate]",[PowerPoint],#N/A,#N/A,6/27/2023 1:49:26,1/4/2018 1:49:26
10762,Ermias Smith,ermias.smith,ermias.smith@domain.com,,,[Original],[Other],[],#N/A,#N/A,6/27/2023 1:49:35,1/4/2018 1:49:35
10763,Olivia Boyer,olivia.boyer,olivia.boyer@domain.com,PROJECTMANAGER,3,,[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:49:44,1/4/2018 1:49:44
10764,Zeke Hughes,zeke.hughes,zeke.hughes@domain.com,PROJECTMANAGER,2,[Other],[Other],[PowerPoint],#N/A,#N/A,6/27/2023 1:49:52,1/4/2018 1:49:52
10765,Samantha Ingram,samantha.ingram,samantha.ingram@domain.com,,,[Original],[Film],[PowerPoint],#N/A,#N/A,6/27/2023 1:50:01,1/4/2018 1:50:01
10766,Tripp Casey,tripp.casey,tripp.casey@domain.com,ADMIN,5,[Other],[Film],[PowerPoint],#N/A,#N/A,6/27/2023 1:50:10,1/4/2018 1:50:10
10767,Sylvia Mullen,sylvia.mullen,sylvia.mullen@domain.com,CORE,2,[Original],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:50:18,1/4/2018 1:50:18
10768,Shepard Dodson,shepard.dodson,shepard.dodson@domain.com,ADMIN,1,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:50:27,1/4/2018 1:50:27
10769,Etta Cisneros,etta.cisneros,etta.cisneros@domain.com,CORE,3,[Other],[Other],[],#N/A,#N/A,6/27/2023 1:50:36,1/4/2018 1:50:36
10770,Alden Matthews,alden.matthews,alden.matthews@domain.com,PROJECTMANAGER,1,[Original],"[Finance, Technology, Corporate]",[PowerPoint],#N/A,#N/A,6/27/2023 1:50:44,1/4/2018 1:50:44
10771,Lila Armstrong,lila.armstrong,lila.armstrong@domain.com,,,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:50:53,1/4/2018 1:50:53
10772,Grant Vargas,grant.vargas,grant.vargas@domain.com,CORE,3,[],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:51:01,1/4/2018 1:51:01
10773,Andrea Villanueva,andrea.villanueva,andrea.villanueva@domain.com,PROJECTMANAGER,4,,[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:51:10,1/4/2018 1:51:10
10774,Huxley Donaldson,huxley.donaldson,huxley.donaldson@domain.com,ADMIN,2,,[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:51:19,1/4/2018 1:51:19
10775,Natasha Yoder,natasha.yoder,natasha.yoder@domain.com,PROJECTMANAGER,1,,,[Other],#N/A,#N/A,6/27/2023 1:51:27,1/4/2018 1:51:27
10776,Johan Schneider,johan.schneider,johan.schneider@domain.com,CORE,5,,[Other],[PowerPoint],#N/A,#N/A,6/27/2023 1:51:36,1/4/2018 1:51:36
10777,Delaney Person,delaney.person,delaney.person@domain.com,DESIGN_DIRECTOR,2,[Original],[Branding],[],#N/A,#N/A,6/27/2023 1:51:45,1/4/2018 1:51:45
10778,Moses Kelly,moses.kelly,moses.kelly@domain.com,CORE,5,[Corporate],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:51:53,1/4/2018 1:51:53
10779,Ruby Shaw,ruby.shaw,ruby.shaw@domain.com,CORE,4,"[Minimalistic, Corporate, Modern]",[Branding],[],#N/A,#N/A,6/27/2023 1:52:02,1/4/2018 1:52:02
10780,Elliot English,elliot.english,elliot.english@domain.com,DESIGN_DIRECTOR,5,"[Minimalistic, Corporate, Modern]",,[],#N/A,#N/A,6/27/2023 1:52:11,1/4/2018 1:52:11
10781,Kelly Swanson,kelly.swanson,kelly.swanson@domain.com,,,[],,[Other],#N/A,#N/A,6/27/2023 1:52:19,1/4/2018 1:52:19
10782,Hugo Henderson,hugo.henderson,hugo.henderson@domain.com,CORE,4,[Original],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:52:28,1/4/2018 1:52:28
10783,Maria Truong,maria.truong,maria.truong@domain.com,PROJECTMANAGER,1,[Corporate],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:52:36,1/4/2018 1:52:36
10784,Ayan Potter,ayan.potter,ayan.potter@domain.com,,,,[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:52:45,1/4/2018 1:52:45
10785,Rory Guzman,rory.guzman,rory.guzman@domain.com,CORE,1,,,[PowerPoint],#N/A,#N/A,6/27/2023 1:52:54,1/4/2018 1:52:54
10786,Jude Zhang,jude.zhang,jude.zhang@domain.com,CORE,4,[Corporate],"[Finance, Technology, Corporate]",[],#N/A,#N/A,6/27/2023 1:53:02,1/4/2018 1:53:02
10787,Sarai Mosley,sarai.mosley,sarai.mosley@domain.com,ADMIN,3,[],[Branding],[Other],#N/A,#N/A,6/27/2023 1:53:11,1/4/2018 1:53:11
10788,Rayden Brooks,rayden.brooks,rayden.brooks@domain.com,PROJECTMANAGER,2,,"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:53:20,1/4/2018 1:53:20
10789,Autumn Callahan,autumn.callahan,autumn.callahan@domain.com,DESIGN_DIRECTOR,1,[Original],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:53:28,1/4/2018 1:53:28
10790,Quinton Calderon,quinton.calderon,quinton.calderon@domain.com,SPECIALIST,5,[Corporate],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:53:37,1/4/2018 1:53:37
10791,Serena Ross,serena.ross,serena.ross@domain.com,SPECIALIST,5,[Original],[Branding],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:53:46,1/4/2018 1:53:46
10792,Wesley Rivers,wesley.rivers,wesley.rivers@domain.com,PROJECTMANAGER,4,[Corporate],[Film],[],#N/A,#N/A,6/27/2023 1:53:54,1/4/2018 1:53:54
10793,Kiana Walter,kiana.walter,kiana.walter@domain.com,,,[],"[Lifestyle, Marketing]",[],#N/A,#N/A,6/27/2023 1:54:03,1/4/2018 1:54:03
10794,Lochlan English,lochlan.english,lochlan.english@domain.com,SPECIALIST,2,[],[Other],[PowerPoint],#N/A,#N/A,6/27/2023 1:54:12,1/4/2018 1:54:12
10795,Kelly Gilbert,kelly.gilbert,kelly.gilbert@domain.com,CORE,1,[Other],"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:54:20,1/4/2018 1:54:20
10796,Tobias Herrera,tobias.herrera,tobias.herrera@domain.com,CORE,2,[],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:54:29,1/4/2018 1:54:29
10797,Ximena Garza,ximena.garza,ximena.garza@domain.com,SPECIALIST,4,[Original],,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:54:37,1/4/2018 1:54:37
10798,Judah Fry,judah.fry,judah.fry@domain.com,PROJECTMANAGER,5,[Original],[Branding],[Other],#N/A,#N/A,6/27/2023 1:54:46,1/4/2018 1:54:46
10799,Clarissa Daniel,clarissa.daniel,clarissa.daniel@domain.com,CORE,5,[Original],[Film],[PowerPoint],#N/A,#N/A,6/27/2023 1:54:55,1/4/2018 1:54:55
10800,Grady Castaneda,grady.castaneda,grady.castaneda@domain.com,SPECIALIST,2,[Corporate],[Film],[Other],#N/A,#N/A,6/27/2023 1:55:03,1/4/2018 1:55:03
10801,Keira Cabrera,keira.cabrera,keira.cabrera@domain.com,PROJECTMANAGER,5,,[Branding],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:55:12,1/4/2018 1:55:12
10802,Cade Fuentes,cade.fuentes,cade.fuentes@domain.com,CORE,5,[],,[Other],#N/A,#N/A,6/27/2023 1:55:21,1/4/2018 1:55:21
10803,Madeleine Murphy,madeleine.murphy,madeleine.murphy@domain.com,CORE,4,[Corporate],,[],#N/A,#N/A,6/27/2023 1:55:29,1/4/2018 1:55:29
10804,Cameron Moody,cameron.moody,cameron.moody@domain.com,PROJECTMANAGER,2,"[Minimalistic, Corporate, Modern]",,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:55:38,1/4/2018 1:55:38
10805,Elaine Orr,elaine.orr,elaine.orr@domain.com,SPECIALIST,2,[],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:55:47,1/4/2018 1:55:47
10806,Benicio Vincent,benicio.vincent,benicio.vincent@domain.com,CORE,2,,,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:55:55,1/4/2018 1:55:55
10807,Allyson Enriquez,allyson.enriquez,allyson.enriquez@domain.com,,,"[Minimalistic, Corporate, Modern]",[Branding],[],#N/A,#N/A,6/27/2023 1:56:04,1/4/2018 1:56:04
10808,Elisha Schaefer,elisha.schaefer,elisha.schaefer@domain.com,PROJECTMANAGER,3,[Corporate],,[PowerPoint],#N/A,#N/A,6/27/2023 1:56:12,1/4/2018 1:56:12
10809,Mavis Jordan,mavis.jordan,mavis.jordan@domain.com,,,[Other],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:56:21,1/4/2018 1:56:21
10810,Sawyer Stephenson,sawyer.stephenson,sawyer.stephenson@domain.com,ADMIN,2,[],"[Lifestyle, Marketing]",[PowerPoint],#N/A,#N/A,6/27/2023 1:56:30,1/4/2018 1:56:30
10811,Khaleesi Porter,khaleesi.porter,khaleesi.porter@domain.com,ADMIN,5,[],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:56:38,1/4/2018 1:56:38
10812,Rhett Robles,rhett.robles,rhett.robles@domain.com,SPECIALIST,3,[Other],,[],#N/A,#N/A,6/27/2023 1:56:47,1/4/2018 1:56:47
10813,Felicity Nava,felicity.nava,felicity.nava@domain.com,,,[Original],[Film],[Other],#N/A,#N/A,6/27/2023 1:56:56,1/4/2018 1:56:56
10814,Stefan Livingston,stefan.livingston,stefan.livingston@domain.com,SPECIALIST,3,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:57:04,1/4/2018 1:57:04
10815,Milena Carlson,milena.carlson,milena.carlson@domain.com,SPECIALIST,4,[Other],,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:57:13,1/4/2018 1:57:13
10816,Paul Reeves,paul.reeves,paul.reeves@domain.com,SPECIALIST,3,"[Minimalistic, Corporate, Modern]",,[Other],#N/A,#N/A,6/27/2023 1:57:22,1/4/2018 1:57:22
10817,Lana Lewis,lana.lewis,lana.lewis@domain.com,PROJECTMANAGER,3,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:57:30,1/4/2018 1:57:30
10818,Wyatt Callahan,wyatt.callahan,wyatt.callahan@domain.com,,,[Other],[Branding],[PowerPoint],#N/A,#N/A,6/27/2023 1:57:39,1/4/2018 1:57:39
10819,Kimber Hawkins,kimber.hawkins,kimber.hawkins@domain.com,ADMIN,1,[],"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:57:48,1/4/2018 1:57:48
10820,Victor Simon,victor.simon,victor.simon@domain.com,PROJECTMANAGER,1,,[Branding],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:57:56,1/4/2018 1:57:56
10821,Kalani Dixon,kalani.dixon,kalani.dixon@domain.com,CORE,1,[Other],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:58:05,1/4/2018 1:58:05
10822,Camden Silva,camden.silva,camden.silva@domain.com,ADMIN,2,[Original],,[],#N/A,#N/A,6/27/2023 1:58:13,1/4/2018 1:58:13
10823,Lucia Melendez,lucia.melendez,lucia.melendez@domain.com,CORE,1,"[Minimalistic, Corporate, Modern]",[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:58:22,1/4/2018 1:58:22
10824,Nikolas Gallegos,nikolas.gallegos,nikolas.gallegos@domain.com,,,[],[Branding],[],#N/A,#N/A,6/27/2023 1:58:31,1/4/2018 1:58:31
10825,Ari Welch,ari.welch,ari.welch@domain.com,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[],#N/A,#N/A,6/27/2023 1:58:39,1/4/2018 1:58:39
10826,Hendrix Frost,hendrix.frost,hendrix.frost@domain.com,ADMIN,1,[],"[Lifestyle, Marketing]",[PowerPoint],#N/A,#N/A,6/27/2023 1:58:48,1/4/2018 1:58:48
10827,Paula Middleton,paula.middleton,paula.middleton@domain.com,CORE,1,[Corporate],,[Other],#N/A,#N/A,6/27/2023 1:58:57,1/4/2018 1:58:57
10828,Misael Ross,misael.ross,misael.ross@domain.com,DESIGN_DIRECTOR,2,[Other],[Film],[PowerPoint],#N/A,#N/A,6/27/2023 1:59:05,1/4/2018 1:59:05
10829,Peyton McKay,peyton.mckay,peyton.mckay@domain.com,PROJECTMANAGER,4,[Original],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 1:59:14,1/4/2018 1:59:14
10830,Joey Crawford,joey.crawford,joey.crawford@domain.com,DESIGN_DIRECTOR,3,[],"[Lifestyle, Marketing]",[],#N/A,#N/A,6/27/2023 1:59:23,1/4/2018 1:59:23
10831,Aubree Fox,aubree.fox,aubree.fox@domain.com,,,[Other],"[Lifestyle, Marketing]",[PowerPoint],#N/A,#N/A,6/27/2023 1:59:31,1/4/2018 1:59:31
10832,Antonio Ochoa,antonio.ochoa,antonio.ochoa@domain.com,ADMIN,5,[],[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 1:59:40,1/4/2018 1:59:40
10833,Luciana Orozco,luciana.orozco,luciana.orozco@domain.com,PROJECTMANAGER,1,"[Minimalistic, Corporate, Modern]",,[Other],#N/A,#N/A,6/27/2023 1:59:48,1/4/2018 1:59:48
10834,Keanu Schmidt,keanu.schmidt,keanu.schmidt@domain.com,CORE,4,[],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 1:59:57,1/4/2018 1:59:57
10835,Kimberly Rojas,kimberly.rojas,kimberly.rojas@domain.com,DESIGN_DIRECTOR,1,[Original],,[],#N/A,#N/A,6/27/2023 2:00:06,1/4/2018 2:00:06
10836,Colin Gilmore,colin.gilmore,colin.gilmore@domain.com,ADMIN,2,[],"[Finance, Technology, Corporate]",[PowerPoint],#N/A,#N/A,6/27/2023 2:00:14,1/4/2018 2:00:14
10837,Chanel Butler,chanel.butler,chanel.butler@domain.com,SPECIALIST,5,[Corporate],[Other],[PowerPoint],#N/A,#N/A,6/27/2023 2:00:23,1/4/2018 2:00:23
10838,Ryder Perez,ryder.perez,ryder.perez@domain.com,ADMIN,5,[Original],,"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:00:32,1/4/2018 2:00:32
10839,Eleanor Salgado,eleanor.salgado,eleanor.salgado@domain.com,SPECIALIST,4,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:00:40,1/4/2018 2:00:40
10840,Trace Horne,trace.horne,trace.horne@domain.com,CORE,2,[Other],,"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:00:49,1/4/2018 2:00:49
10841,Marlowe Copeland,marlowe.copeland,marlowe.copeland@domain.com,SPECIALIST,5,,[Branding],[],#N/A,#N/A,6/27/2023 2:00:58,1/4/2018 2:00:58
10842,Axton Pena,axton.pena,axton.pena@domain.com,PROJECTMANAGER,4,[Other],,[Other],#N/A,#N/A,6/27/2023 2:01:06,1/4/2018 2:01:06
10843,Rachel Hart,rachel.hart,rachel.hart@domain.com,PROJECTMANAGER,1,,[Branding],[Other],#N/A,#N/A,6/27/2023 2:01:15,1/4/2018 2:01:15
10844,Joel Cunningham,joel.cunningham,joel.cunningham@domain.com,CORE,3,[Other],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:01:24,1/4/2018 2:01:24
10845,Marley Barrett,marley.barrett,marley.barrett@domain.com,SPECIALIST,4,[Other],"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:01:32,1/4/2018 2:01:32
10846,Angelo Frazier,angelo.frazier,angelo.frazier@domain.com,DESIGN_DIRECTOR,1,[Other],"[Lifestyle, Marketing]",[Other],#N/A,#N/A,6/27/2023 2:01:41,1/4/2018 2:01:41
10847,Octavia Dunn,octavia.dunn,octavia.dunn@domain.com,SPECIALIST,4,"[Minimalistic, Corporate, Modern]",,[],#N/A,#N/A,6/27/2023 2:01:49,1/4/2018 2:01:49
10848,Dawson Perez,dawson.perez,dawson.perez@domain.com,CORE,1,[Original],[Other],[PowerPoint],#N/A,#N/A,6/27/2023 2:01:58,1/4/2018 2:01:58
10849,Eleanor Mack,eleanor.mack,eleanor.mack@domain.com,CORE,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],#N/A,#N/A,6/27/2023 2:02:07,1/4/2018 2:02:07
10850,Esteban Booth,esteban.booth,esteban.booth@domain.com,SPECIALIST,4,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:02:15,1/4/2018 2:02:15
10851,Zariyah Hogan,zariyah.hogan,zariyah.hogan@domain.com,,,[Corporate],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:02:24,1/4/2018 2:02:24
10852,Sonny Beil,sonny.beil,sonny.beil@domain.com,ADMIN,1,[Corporate],[Other],[],#N/A,#N/A,6/27/2023 2:02:33,1/4/2018 2:02:33
10853,Itzel Raymond,itzel.raymond,itzel.raymond@domain.com,CORE,5,[],[Film],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:02:41,1/4/2018 2:02:41
10854,Maurice Dennis,maurice.dennis,maurice.dennis@domain.com,ADMIN,2,[Other],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:02:50,1/4/2018 2:02:50
10855,Maisie Freeman,maisie.freeman,maisie.freeman@domain.com,SPECIALIST,1,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:02:59,1/4/2018 2:02:59
10856,Jayce Sparks,jayce.sparks,jayce.sparks@domain.com,CORE,5,[Corporate],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:03:07,1/4/2018 2:03:07
10857,Aisha Harvey,aisha.harvey,aisha.harvey@domain.com,CORE,5,[Other],"[Finance, Technology, Corporate]",[Other],#N/A,#N/A,6/27/2023 2:03:16,1/4/2018 2:03:16
10858,Cayden Pacheco,cayden.pacheco,cayden.pacheco@domain.com,PROJECTMANAGER,1,[Original],[Branding],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:03:24,1/4/2018 2:03:24
10859,Paris Solomon,paris.solomon,paris.solomon@domain.com,DESIGN_DIRECTOR,4,[Other],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",#N/A,#N/A,6/27/2023 2:03:33,1/4/2018 2:03:33
10860,Musa Park,musa.park,musa.park@domain.com,SPECIALIST,5,[Corporate],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:03:42,1/4/2018 2:03:42
10861,Lia Morris,lia.morris,lia.morris@domain.com,,,[],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:03:50,1/4/2018 2:03:50
10862,Christian Lambert,christian.lambert,christian.lambert@domain.com,,,[Other],[Other],[PowerPoint],#N/A,#N/A,6/27/2023 2:03:59,1/4/2018 2:03:59
10863,Nina Mercado,nina.mercado,nina.mercado@domain.com,SPECIALIST,2,[Corporate],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:04:08,1/4/2018 2:04:08
10864,Abram Glenn,abram.glenn,abram.glenn@domain.com,,,[],[Other],[],#N/A,#N/A,6/27/2023 2:04:16,1/4/2018 2:04:16
10865,Blaire Cobb,blaire.cobb,blaire.cobb@domain.com,DESIGN_DIRECTOR,5,[Corporate],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",#N/A,#N/A,6/27/2023 2:04:25,1/4/2018 2:04:25
10866,Raphael Barry,raphael.barry,raphael.barry@domain.com,CORE,1,[Original],[Other],"[Illustrator, Photoshop]",#N/A,#N/A,6/27/2023 2:04:34,1/4/2018 2:04:34
10867,Waverly Cabrera,waverly.cabrera,waverly.cabrera@domain.com,SPECIALIST,5,"[Minimalistic, Corporate, Modern]",,[Other],#N/A,#N/A,6/27/2023 2:04:42,1/4/2018 2:04:42
